time,index
6176,20014.4297
6177,18963.8906
6178,19137.1699
6179,19508.1797
6180,19348.4395
6181,18960.9004
6182,18817.4707
6183,18491.2305
6184,18225.8496
6185,18251.5898
6186,17864.4297
6187,17935.0996
6188,17689.4805
6189,18037.8106
6190,18256.1992
6191,17989.3496
6192,19002.2598
6193,19040.3906
6194,19179.6895
6195,18942.2305
6196,19240.5801
6197,19107.8106
6198,18586.2305
6199,18575.6602
6200,18447.1699
6201,18354.4297
6202,18026.8398
6203,18285.3906
6204,18070.2109
6205,18080.1992
6206,18416.4492
6207,18378.2305
6208,18629.1699
6209,18629.1699
6210,18518.6699
6211,18397.9199
6212,18434.3906
6213,18877.4102
6214,18727.3106
6215,18813.4102
6216,18593.0606
6217,18865.7207
6218,19004.2793
6219,19151.9395
6220,19095.3809
6221,19204.4199
6222,19012.1992
6223,19627.7500
6224,19686.9199
6225,19942.9492
6226,20110.3691
6227,20110.3691
6228,20439.1406
6229,20501.6699
6230,20160.4102
6231,20390.4902
6232,20333.3691
6233,20739.4492
6234,20756.9805
6235,20709.9395
6236,20699.1895
6237,21018.4609
6238,21010.0098
6239,20783.8594
6240,20887.4004
6241,20917.8301
6242,21365.2305
6243,21277.2793
6244,21491.6191
6245,21424.7891
6246,21478.7207
6247,21549.2793
6248,21380.9902
6249,21406.8594
6250,21217.8594
6251,21568.7305
6252,21680.0801
6253,21387.9609
6254,21562.2598
6255,21265.3106
6256,20806.2500
6257,20627.7793
6258,20900.7305
6259,21086.0000
6260,21134.1797
6261,21339.6992
6262,21307.8906
6263,21353.5293
6264,21317.8496
6265,21115.2891
6266,20888.2402
6267,20856.6309
6268,20901.5606
6269,20668.8008
6270,20668.8594
6271,21046.9102
6272,20885.4199
6273,20609.3906
6274,20555.5801
6275,20522.2598
6276,20790.9805
6277,20593.0000
6278,20356.2402
6279,20140.6699
6280,20327.3203
6281,20701.0391
6282,20610.6406
6283,20562.3106
6284,20780.7305
6285,20995.0098
6286,21010.6406
6287,20624.3906
6288,20677.1602
6289,20646.2891
6290,20809.7109
6291,20741.4492
6292,21094.2109
6293,21309.0801
6294,21249.5293
6295,21086.0000
6296,20536.6504
6297,20484.7500
6298,20330.6406
6299,20227.2793
6300,19964.6309
6301,19735.0391
6302,19894.3106
6303,19259.8301
6304,19200.9297
6305,18951.8496
6306,18922.3203
6307,19039.1504
6308,18786.1895
6309,18666.4004
6310,18713.4102
6311,18800.9902
6312,19055.4609
6313,18690.2207
6314,18629.5195
6315,18558.3398
6316,18185.5898
6317,18259.0293
6318,18520.5293
6319,18678.2891
6320,18502.3398
6321,18953.6309
6322,18872.5606
6323,19026.5195
6324,18808.4004
6325,19233.9395
6326,19427.8106
6327,19416.6699
6328,19518.8496
6329,19265.0703
6330,18995.1309
6331,18897.4492
6332,18981.8398
6333,19176.9492
6334,19025.2695
6335,19441.4609
6336,19441.4609
6337,19735.5293
6338,19709.7500
6339,19809.1309
6340,19800.6406
6341,19428.0898
6342,19396.3594
6343,19419.8691
6344,19025.1094
6345,19092.6309
6346,19121.3398
6347,19455.3301
6348,19239.8809
6349,19559.0508
6350,19640.8008
6351,19053.4707
6352,18903.1992
6353,18877.3301
6354,18892.7891
6355,19274.9609
6356,19585.4004
6357,19796.8106
6358,19820.3809
6359,19690.1992
6360,19666.1797
6361,19998.7207
6362,20072.5508
6363,20065.5195
6364,20269.4707
6365,20136.1191
6366,20081.3594
6367,20291.6797
6368,20052.2891
6369,19962.9492
6370,20116.0703
6371,20104.2695
6372,20100.0898
6373,19887.7793
6374,20132.2402
6375,19880.0293
6376,19798.6699
6377,19811.8008
6378,19788.5098
6379,19552.9102
6380,19482.5703
6381,19559.2109
6382,19429.9102
6383,19145.0703
6384,19209.3008
6385,19802.1602
6386,19827.1699
6387,19857.8809
6388,20075.3906
6389,20047.6309
6390,20629.7793
6391,20658.1094
6392,20601.9297
6393,20841.9102
6394,20590.9199
6395,20734.9395
6396,20694.6992
6397,20698.6797
6398,20527.7305
6399,20762.2891
6400,20840.3809
6401,20840.3809
6402,20888.2793
6403,20907.9492
6404,21012.3809
6405,20824.5606
6406,20937.2793
6407,20919.5996
6408,20999.0508
6409,21136.4297
6410,21148.2500
6411,21207.0703
6412,21416.6406
6413,21518.7109
6414,21551.7598
6415,21697.5508
6416,21763.7793
6417,21810.2305
6418,21545.5703
6419,21511.0508
6420,21428.5801
6421,21641.8203
6422,21821.8691
6423,22111.3301
6424,22006.4004
6425,21944.4297
6426,22099.8496
6427,21566.9102
6428,21384.3809
6429,21430.3008
6430,21188.6504
6431,21441.9902
6432,21108.9297
6433,21159.0098
6434,21262.0606
6435,21228.2793
6436,21524.3594
6437,21743.1992
6438,21913.9805
6439,21861.8106
6440,21844.0293
6441,21708.9805
6442,21922.8906
6443,22030.3906
6444,21767.8496
6445,21799.9707
6446,22270.9102
6447,22249.8106
6448,22191.1699
6449,22276.7207
6450,22323.9395
6451,22503.3496
6452,22445.5801
6453,22605.9805
6454,22513.6094
6455,22494.7305
6456,22623.3691
6457,22659.7793
6458,22506.2891
6459,22541.1797
6460,22541.1797
6461,22619.7793
6462,22666.5898
6463,22656.9199
6464,23311.9805
6465,23398.5996
6466,23331.0898
6467,23329.7500
6468,23111.1895
6469,23218.4707
6470,23354.3106
6471,23264.0703
6472,23413.2598
6473,23381.5098
6474,23356.9902
6475,23339.7598
6476,23601.7793
6477,23590.9102
6478,23658.9902
6479,23635.0996
6480,23598.9004
6481,23580.4297
6482,23671.8809
6483,23655.1699
6484,23822.0606
6485,23729.5293
6486,23721.8398
6487,23685.0098
6488,23148.5293
6489,23256.9297
6490,23177.0000
6491,23215.1602
6492,23215.1602
6493,23215.1602
6494,23215.1602
6495,23413.2500
6496,23444.5606
6497,23381.9395
6498,23143.9102
6499,23307.4102
6500,22906.6699
6501,22782.4395
6502,22820.0801
6503,22519.6895
6504,22577.0098
6505,23020.2695
6506,22880.2207
6507,22537.8106
6508,22560.5000
6509,22777.8398
6510,22771.4395
6511,23091.9492
6512,23090.8203
6513,22890.5996
6514,22556.6504
6515,22619.1797
6516,22533.1094
6517,22083.3594
6518,22041.8594
6519,22256.4395
6520,22225.8809
6521,22115.3008
6522,22251.1504
6523,22311.0801
6524,22464.8203
6525,22299.6309
6526,22299.6309
6527,22367.8203
6528,22337.4902
6529,22337.4902
6530,21726.9004
6531,21718.0508
6532,21870.3398
6533,22034.5606
6534,22101.2695
6535,22089.0508
6536,21772.6699
6537,21672.0293
6538,21569.6699
6539,21512.5195
6540,22013.5703
6541,22044.3691
6542,21806.6094
6543,22183.0508
6544,22401.2402
6545,22547.7109
6546,22580.7695
6547,22737.0098
6548,22737.0098
6549,22668.3008
6550,22689.9609
6551,22915.0898
6552,23047.0898
6553,23244.3496
6554,23211.4805
6555,23321.2207
6556,22989.8106
6557,22930.2793
6558,23044.2402
6559,23082.6797
6560,23082.6797
6561,23493.0293
6562,23366.3691
6563,23261.0801
6564,22669.6797
6565,22618.6699
6566,22686.0508
6567,22924.2500
6568,22554.9297
6569,22484.3106
6570,22392.1602
6571,22282.1895
6572,22285.5195
6573,22069.2402
6574,21838.4297
6575,21575.2598
6576,21615.0898
6577,21354.6602
6578,20887.0391
6579,20969.1406
6580,21225.9004
6581,21225.8809
6582,20986.8906
6583,20382.8691
6584,20263.3106
6585,19813.9805
6586,19855.7207
6587,20338.5508
6588,20440.0801
6589,20803.2891
6590,20803.2891
6591,20658.6504
6592,20147.3106
6593,20468.6699
6594,20854.6699
6595,20582.1895
6596,20683.0098
6597,20904.5606
6598,21437.4902
6599,21277.2793
6600,21303.3106
6601,21312.3809
6602,21371.8691
6603,21345.2207
6604,21362.4199
6605,21416.5000
6606,21915.4199
6607,21968.9297
6608,21900.9609
6609,21968.9492
6610,21850.1504
6611,21953.9609
6612,21883.6602
6613,22088.7891
6614,22190.9707
6615,22222.0098
6616,21923.6992
6617,21588.8398
6618,21655.8809
6619,21807.5606
6620,22271.2793
6621,22541.1309
6622,22539.2500
6623,22517.8106
6624,22463.6992
6625,21970.2891
6626,21817.7305
6627,21895.4004
6628,21863.5098
6629,22005.3203
6630,21874.7695
6631,21524.6504
6632,21704.7793
6633,21731.3691
6634,22175.3398
6635,22394.5801
6636,22326.2207
6637,22597.9707
6638,22621.2207
6639,22750.6504
6640,22976.6504
6641,22937.1406
6642,22953.7207
6643,22915.2793
6644,23252.4102
6645,23180.5195
6646,23117.4492
6647,23502.5098
6648,23502.5098
6649,23371.5391
6650,23179.0391
6651,23209.6309
6652,23125.0293
6653,23207.0391
6654,22859.8594
6655,22984.4805
6656,23214.4004
6657,23138.5391
6658,22973.9492
6659,23178.8496
6660,23033.9707
6661,22951.3008
6662,23218.3203
6663,23336.5195
6664,23228.3301
6665,23094.8809
6666,23340.0996
6667,23438.1504
6668,23315.9902
6669,22999.9492
6670,22835.8203
6671,22698.3398
6672,22806.5801
6673,22846.5391
6674,23304.0195
6675,23206.3691
6676,23249.7891
6677,23189.6191
6678,23038.9492
6679,23036.9395
6680,22881.0293
6681,22744.3906
6682,23069.8496
6683,22901.4102
6684,22463.8301
6685,22649.1504
6686,23032.1504
6687,23660.0606
6688,23657.8106
6689,23700.8594
6690,23580.2891
6691,23696.2793
6692,23684.4492
6693,23681.2793
6694,23806.3496
6695,23789.0898
6696,23881.2891
6697,24038.5508
6698,23910.4707
6699,23728.6992
6700,23712.5703
6701,23743.0996
6702,23811.1699
6703,23744.1895
6704,23338.2402
6705,23218.1191
6706,23245.9609
6707,23114.6602
6708,23069.2305
6709,23143.8203
6710,22888.7500
6711,22812.1797
6712,22921.5606
6713,23179.5508
6714,23243.2402
6715,23244.8691
6716,23306.3906
6717,23340.0508
6718,22817.2793
6719,22684.1504
6720,22712.7793
6721,22996.5898
6722,22787.3301
6723,22846.2500
6724,22888.7598
6725,22791.2793
6726,22902.0000
6727,22986.4102
6728,23133.3496
6729,22928.9492
6730,23033.1191
6731,23082.2500
6732,22733.9004
6733,22450.0606
6734,21976.0996
6735,21960.6406
6736,22141.6094
6737,22035.4199
6738,21397.7695
6739,21269.3809
6740,21423.1309
6741,21636.8496
6742,21579.2598
6743,21962.9805
6744,22285.7891
6745,22165.5293
6746,22298.4102
6747,22535.9395
6748,22587.7207
6749,22664.5195
6750,22394.0801
6751,22568.2402
6752,22388.5606
6753,22317.1992
6754,22437.4395
6755,22828.1797
6756,22836.9609
6757,22500.6699
6758,22657.6309
6759,22579.7793
6760,22702.9707
6761,22660.4902
6762,22264.9297
6763,22269.6094
6764,21901.9492
6765,21756.0801
6766,21539.4902
6767,21473.9492
6768,21583.5000
6769,21568.6895
6770,21182.1602
6771,21436.6992
6772,21846.4492
6773,21732.3203
6774,21887.7500
6775,21834.4492
6776,22065.5293
6777,22151.0606
6778,22448.5391
6779,22523.9395
6780,22565.0801
6781,22510.0801
6782,22377.1504
6783,22596.9707
6784,22843.1699
6785,23186.9609
6786,23003.6406
6787,23038.8008
6788,22671.2598
6789,22696.0098
6790,22760.2402
6791,22730.6797
6792,22509.6406
6793,22562.8008
6794,22223.5293
6795,22132.5293
6796,22453.8906
6797,22133.9707
6798,22260.6699
6799,21976.3301
6800,21746.2598
6801,21837.1191
6802,21862.9902
6803,22261.6094
6804,22352.3809
6805,22582.7695
6806,22730.8594
6807,22712.9102
6808,22704.5000
6809,22834.6797
6810,22836.5195
6811,22953.7598
6812,22965.8594
6813,22963.1797
6814,22944.3008
6815,23080.0293
6816,23010.1406
6817,23081.6504
6818,23291.0391
6819,23151.7109
6820,23109.6602
6821,22951.0000
6822,23117.4707
6823,23315.7402
6824,23257.2891
6825,23175.0195
6826,23319.1699
6827,23300.6699
6828,23203.5898
6829,23181.7207
6830,23167.7305
6831,23194.0606
6832,22804.8106
6833,22880.6406
6834,22866.6992
6835,23197.8301
6836,23221.5195
6837,23190.7207
6838,23549.6191
6839,23531.4395
6840,23546.3594
6841,23540.9199
6842,23541.3809
6843,23176.0703
6844,23238.9902
6845,23233.4492
6846,23346.6699
6847,23459.9609
6848,23523.2793
6849,23520.8691
6850,23454.7891
6851,23387.1406
6852,23782.1094
6853,23971.8691
6854,24141.5000
6855,24216.0098
6856,24428.6309
6857,24640.5293
6858,24732.2109
6859,24756.8496
6860,24532.4297
6861,24600.0801
6862,24648.2598
6863,24584.1309
6864,24387.5606
6865,24331.4102
6866,24646.0195
6867,24689.4102
6868,24890.3398
6869,24801.3594
6870,24954.9395
6871,24955.4609
6872,25122.9492
6873,25159.7598
6874,24994.0996
6875,25112.2305
6876,25166.9102
6877,25074.5000
6878,24918.7500
6879,24741.0000
6880,24742.0606
6881,24752.0898
6882,24749.0195
6883,25317.9492
6884,25297.9199
6885,25240.1504
6886,25190.4492
6887,24705.3594
6888,24662.6406
6889,24595.3203
6890,24356.9902
6891,24136.0098
6892,24376.4102
6893,24168.7207
6894,24306.1602
6895,23955.4902
6896,23837.0703
6897,23921.6094
6898,23768.1309
6899,23678.4102
6900,23229.2109
6901,22932.9805
6902,23064.5606
6903,23315.0391
6904,23422.5195
6905,23263.3301
6906,23534.5293
6907,23088.5391
6908,23143.3809
6909,23047.9707
6910,23140.0508
6911,22900.9395
6912,23023.2109
6913,23070.2598
6914,23088.5801
6915,23403.9707
6916,23333.1797
6917,23302.1992
6918,23143.2305
6919,23520.3594
6920,23819.8691
6921,23702.0391
6922,23998.0606
6923,23915.9707
6924,23845.6602
6925,23695.6191
6926,23649.3106
6927,23550.2402
6928,23744.6992
6929,23808.2793
6930,23938.1797
6931,24019.9395
6932,24087.3809
6933,23797.0801
6934,23529.1699
6935,23373.3106
6936,23349.6406
6937,23437.1191
6938,23893.1406
6939,23843.9102
6940,24111.9805
6941,24004.2793
6942,23987.4492
6943,23367.4492
6944,23654.3008
6945,23428.6191
6946,23832.5606
6947,24002.6406
6948,24047.6699
6949,23485.8301
6950,23524.5195
6951,23312.5391
6952,23249.1992
6953,23027.8496
6954,22670.5000
6955,22585.8398
6956,22832.2109
6957,23116.6309
6958,23408.5703
6959,23333.6895
6960,23349.3398
6961,23773.1797
6962,23501.0996
6963,23605.0391
6964,23721.3008
6965,23721.3203
6966,23485.4102
6967,23681.2598
6968,23835.5293
6969,23919.9492
6970,24026.4609
6971,24215.9707
6972,24112.5996
6973,24350.9102
6974,24103.5195
6975,23738.4902
6976,23951.1602
6977,24352.5801
6978,24522.6309
6979,24850.4492
6980,24909.9004
6981,24807.2793
6982,24861.8106
6983,24595.8496
6984,24507.0508
6985,24484.7402
6986,24554.7793
6987,24679.7598
6988,24765.4902
6989,24679.3906
6990,24521.0000
6991,24528.0996
6992,24315.0195
6993,24422.1504
6994,24682.5391
6995,24726.5293
6996,24784.8809
6997,24832.0801
6998,24836.7598
6999,24750.0703
7000,24778.2793
7001,24902.0606
7002,24823.2891
7003,24887.4395
7004,24702.7793
7005,24465.3809
7006,24193.0391
7007,24164.0000
7008,24123.0508
7009,23896.9805
7010,23717.9707
7011,23797.9609
7012,23823.2109
7013,23949.5508
7014,23901.4902
7015,24120.0801
7016,24468.8906
7017,24375.2402
7018,24494.5098
7019,24399.5996
7020,24528.2305
7021,24497.0801
7022,24486.1992
7023,24855.1191
7024,24900.8906
7025,25082.7500
7026,25275.6406
7027,25275.6406
7028,26236.8594
7029,26944.3906
7030,27272.3906
7031,28016.3398
7032,27561.4902
7033,27618.8203
7034,27739.7109
7035,27653.1191
7036,27094.9297
7037,27850.4902
7038,27933.8496
7039,27827.6992
7040,28060.9805
7041,28433.5898
7042,28442.7500
7043,28400.3398
7044,28133.0000
7045,28133.0000
7046,28123.8203
7047,27755.5391
7048,27640.9102
7049,27289.9707
7050,27577.3398
7051,27718.1992
7052,27407.1797
7053,27249.2793
7054,27286.5508
7055,27822.2793
7056,27591.2500
7057,27693.5391
7058,27585.0508
7059,27523.7207
7060,27992.8301
7061,28249.8594
7062,28081.2109
7063,27454.3106
7064,27424.1895
7065,27597.1602
7066,27466.7207
7067,27657.4707
7068,27551.8906
7069,27260.1602
7070,27316.2793
7071,26989.5195
7072,26687.6406
7073,26907.8496
7074,27280.5391
7075,26861.8106
7076,26566.6992
7077,26753.7891
7078,26694.6602
7079,26760.5293
7080,27080.8496
7081,27333.4609
7082,27404.9707
7083,27145.7500
7084,26663.8691
7085,25966.9805
7086,26250.0293
7087,26282.3203
7088,26064.1094
7089,25236.2793
7090,24975.3106
7091,23516.5606
7092,24392.7891
7093,24901.2793
7094,25224.0098
7095,25120.9102
7096,25055.7598
7097,25162.7793
7098,25415.2695
7099,25404.8106
7100,25536.4297
7101,25282.6191
7102,25398.8496
7103,25128.5098
7104,24351.9609
7105,24503.9395
7106,24619.4492
7107,24497.9805
7108,24636.2793
7109,24411.4199
7110,24406.1191
7111,24514.1602
7112,24375.2793
7113,24552.4707
7114,24521.1191
7115,24498.2109
7116,23916.0195
7117,24018.8008
7118,23991.0293
7119,23814.6504
7120,23474.9707
7121,23167.8496
7122,22757.4707
7123,22409.6191
7124,21251.5703
7125,21404.9609
7126,21080.3906
7127,21838.5391
7128,21612.3906
7129,21670.5801
7130,21185.4297
7131,20934.9395
7132,20840.6094
7133,20583.5195
7134,21259.0391
7135,22131.3106
7136,21562.5000
7137,21504.3691
7138,21561.9004
7139,21455.2305
7140,21966.6602
7141,21854.6309
7142,21920.8301
7143,21756.9297
7144,21796.5801
7145,21302.9102
7146,21095.9805
7147,21186.3203
7148,20556.5996
7149,20846.3008
7150,21506.0898
7151,21854.5000
7152,21831.6191
7153,22515.7598
7154,22354.9102
7155,22458.8008
7156,22730.9297
7157,22600.4609
7158,22439.9102
7159,22888.1699
7160,23067.3691
7161,23075.6094
7162,22989.2207
7163,22845.3691
7164,23151.9395
7165,23116.2500
7166,23142.7305
7167,22956.5703
7168,22819.9395
7169,22640.0391
7170,22370.0391
7171,22568.4297
7172,23053.5703
7173,23051.0391
7174,22867.3301
7175,22726.7695
7176,22401.6992
7177,22352.1699
7178,22888.9199
7179,22396.1406
7180,22010.8203
7181,22264.2500
7182,22188.2598
7183,22500.2207
7184,22754.7207
7185,22665.9004
7186,22587.6309
7187,22498.0000
7188,22488.9395
7189,22068.3203
7190,21996.4199
7191,22381.3496
7192,22479.6895
7193,22417.0098
7194,22235.8906
7195,22203.2207
7196,21905.1309
7197,21803.7598
7198,21704.6094
7199,21464.0508
7200,21309.8496
7201,21274.3691
7202,21701.2109
7203,21872.0606
7204,21755.5606
7205,21791.6797
7206,21830.0195
7207,22040.5898
7208,22138.1309
7209,21919.6191
7210,21999.6191
7211,21882.1504
7212,21914.4004
7213,21327.1191
7214,21188.7207
7215,20980.8106
7216,20333.3398
7217,20453.7109
7218,19888.5000
7219,19711.7598
7220,19934.8809
7221,19817.4102
7222,19520.7695
7223,19237.4492
7224,19635.8106
7225,18886.3008
7226,18542.1504
7227,19080.5098
7228,19340.1406
7229,18860.8008
7230,19052.4492
7231,19195.8301
7232,19683.1094
7233,19595.5000
7234,19446.8398
7235,18991.5898
7236,19183.0898
7237,19288.1699
7238,18545.8008
7239,18319.5801
7240,18918.1406
7241,19122.0801
7242,18924.5703
7243,19363.0801
7244,19285.5000
7245,19464.0898
7246,19414.7793
7247,19192.4492
7248,18888.7500
7249,19364.1504
7250,19111.9297
7251,19407.4609
7252,20003.4902
7253,19941.7598
7254,20176.6992
7255,20159.7207
7256,20011.5801
7257,19996.2598
7258,19984.4199
7259,20199.5996
7260,20435.3398
7261,20288.7695
7262,20257.6992
7263,20503.8106
7264,20671.6309
7265,20684.1504
7266,20666.7500
7267,20615.2305
7268,20345.6094
7269,20366.3008
7270,20803.3906
7271,20776.6992
7272,20498.9199
7273,20498.9199
7274,20177.0000
7275,20206.6699
7276,20266.0508
7277,20370.4004
7278,20440.8106
7279,20504.4395
7280,21158.7109
7281,21337.8106
7282,21316.4707
7283,21161.5000
7284,21436.2109
7285,21236.3106
7286,21622.2500
7287,21467.0391
7288,21304.4395
7289,21407.2695
7290,21361.5996
7291,21388.0293
7292,21067.0508
7293,20676.9395
7294,20525.8301
7295,20449.8203
7296,20109.8691
7297,20156.8106
7298,20242.6797
7299,20055.2891
7300,19915.4609
7301,19719.2891
7302,19883.9492
7303,20118.8008
7304,19826.4102
7305,19694.3301
7306,19852.1992
7307,19809.0293
7308,19830.4297
7309,20368.0508
7310,20397.1094
7311,20576.7695
7312,20629.3906
7313,20815.0898
7314,20760.9805
7315,20859.2207
7316,20947.2402
7317,21030.2207
7318,21328.2402
7319,21297.8809
7320,21042.6406
7321,20512.9902
7322,20387.5293
7323,20467.5195
7324,20038.4199
7325,20169.9805
7326,20510.1992
7327,20668.4395
7328,20795.1191
7329,20868.3398
7330,20259.1309
7331,20227.3008
7332,20172.4609
7333,20436.1191
7334,20794.3691
7335,21059.1992
7336,20750.7207
7337,20495.2891
7338,20706.9199
7339,20564.1699
7340,20880.5000
7341,21224.7402
7342,21322.3691
7343,21561.0606
7344,21659.2500
7345,21803.1797
7346,21673.1992
7347,21882.4805
7348,22000.4902
7349,21964.2695
7350,21993.4395
7351,22129.7305
7352,22218.9902
7353,22174.3398
7354,21891.3691
7355,22129.1406
7356,21739.1191
7357,21832.2305
7358,22146.0898
7359,22494.7598
7360,22465.6094
7361,22492.4297
7362,22580.5508
7363,22766.9102
7364,22932.5098
7365,22910.8398
7366,22799.7793
7367,23023.1602
7368,22937.2207
7369,22997.9102
7370,22998.9297
7371,22820.7793
7372,22814.9492
7373,22909.5391
7374,22821.3398
7375,23016.1094
7376,22976.8809
7377,23162.3398
7378,23266.6992
7379,23649.5508
7380,23787.6797
7381,23741.8106
7382,23919.3398
7383,24099.6992
7384,23290.5996
7385,23215.7598
7386,23190.6406
7387,23335.5898
7388,23550.4492
7389,23530.8594
7390,23669.9004
7391,23759.8008
7392,23686.4805
7393,23317.9199
7394,23571.9004
7395,23619.6504
7396,23739.4707
7397,23297.1504
7398,23584.4297
7399,23689.4395
7400,23788.3106
7401,23952.5000
7402,23851.8203
7403,23549.5195
7404,23407.0508
7405,23031.3008
7406,23233.3106
7407,23037.5391
7408,23394.3906
7409,23304.9707
7410,23374.4004
7411,23604.0801
7412,23565.1094
7413,23325.4297
7414,23132.3496
7415,22954.8106
7416,22934.5391
7417,23147.0703
7418,22810.5000
7419,22683.5098
7420,22642.6191
7421,22801.4004
7422,22909.4707
7423,22415.1895
7424,22839.1094
7425,22531.0898
7426,22222.2207
7427,22323.9102
7428,22280.5293
7429,22262.8809
7430,22344.2109
7431,22357.7793
7432,22678.0703
7433,22676.6895
7434,22608.4902
7435,22723.4492
7436,22830.5703
7437,22737.0703
7438,22789.7695
7439,22878.2305
7440,22564.8203
7441,22505.5508
7442,22675.1504
7443,22800.9199
7444,22861.8398
7445,22760.9805
7446,22433.0195
7447,22446.6992
7448,22456.6191
7449,22059.4004
7450,22020.7500
7451,21832.6797
7452,21729.0606
7453,21809.8008
7454,21636.1992
7455,21574.7598
7456,21754.7402
7457,21790.9102
7458,22000.5606
7459,22150.4004
7460,22134.4707
7461,22456.6895
7462,22503.0098
7463,22558.6895
7464,22744.8496
7465,22935.3496
7466,22829.0195
7467,22937.3809
7468,22718.1504
7469,22840.9707
7470,23098.2598
7471,23049.9609
7472,22885.9102
7473,22898.5195
7474,22949.8594
7475,23049.1191
7476,23374.1699
7477,23360.7793
7478,23318.3906
7479,23184.5195
7480,23129.2109
7481,23348.2402
7482,23331.5703
7483,23485.1309
7484,23525.1406
7485,23574.9805
7486,23710.9805
7487,23703.0098
7488,23994.8691
7489,24107.6992
7490,24033.7402
7491,24146.0801
7492,23963.6309
7493,24201.9600
7494,24114.8600
7495,23965.7000
7496,23925.0500
7497,23740.7300
7498,23776.4900
7499,23728.0700
7500,23552.7200
7501,23596.2800
7502,23681.0700
7503,23782.2700
7504,23501.5600
7505,23568.6700
7506,23829.6700
7507,23827.9500
7508,23792.8500
7509,24288.2800
7510,24309.9300
7511,24501.9900
7512,24593.1200
7513,24320.4100
7514,24327.7000
7515,24358.2700
7516,24193.7000
7517,24345.8700
7518,24392.0500
7519,24301.0900
7520,24111.5900
7521,24261.4800
7522,24400.8000
7523,24273.7200
7524,24267.3000
7525,24262.1800
7526,24088.4600
7527,24313.5000
7528,24261.6600
7529,23924.5400
7530,23825.8800
7531,24056.9800
7532,24042.0200
7533,24139.4800
7534,24455.9400
7535,24578.4300
7536,24698.4800
7537,24615.1300
7538,24696.1300
7539,24683.8800
7540,24476.3500
7541,24577.9100
7542,24889.0300
7543,25015.4200
7544,25125.5500
7545,25156.3400
7546,25371.5900
7547,25335.9400
7548,25293.6300
7549,25136.5200
7550,25174.8700
7551,25391.3400
7552,25403.1500
7553,25428.5000
7554,25630.7800
7555,25639.2700
7556,25701.6300
7557,25660.6500
7558,25809.2200
7559,25924.0500
7560,25862.9900
7561,25997.1400
7562,25974.1600
7563,26063.0600
7564,26030.2900
7565,25708.0400
7566,25852.1000
7567,25875.9000
7568,25565.3400
7569,25626.4900
7570,25924.5500
7571,25843.0400
7572,25694.5800
7573,25674.5300
7574,25670.0500
7575,25871.8900
7576,25839.9900
7577,25683.5000
7578,25965.4200
7579,25764.5800
7580,25784.1700
7581,25389.0100
7582,25521.9700
7583,25465.2200
7584,25340.8500
7585,25500.0600
7586,25877.6400
7587,26043.6400
7588,26346.1700
7589,26389.2300
7590,26470.5800
7591,26524.9400
7592,26672.1600
7593,26740.2100
7594,26706.0900
7595,26846.8300
7596,26852.0500
7597,26941.0200
7598,27131.1700
7599,26979.3900
7600,27323.9900
7601,27540.2300
7602,27607.3800
7603,27531.0100
7604,27562.6800
7605,27690.3600
7606,27854.9100
7607,27757.0900
7608,27444.0000
7609,26883.5100
7610,27250.2300
7611,27174.9600
7612,27409.0700
7613,27344.2200
7614,27047.5700
7615,27154.6800
7616,27401.6700
7617,27518.6000
7618,27848.1600
7619,27863.2900
7620,27765.0100
7621,28094.6100
7622,27970.3000
7623,27953.1600
7624,27741.3500
7625,27613.7600
7626,27522.9200
7627,27668.4700
7628,27955.1300
7629,27972.2400
7630,27894.0800
7631,27777.2000
7632,27807.5900
7633,28159.7700
7634,28051.4100
7635,28127.8000
7636,28110.3300
7637,27880.5300
7638,27500.3400
7639,27513.0100
7640,27642.4300
7641,27421.6000
7642,27554.3000
7643,28173.2100
7644,28379.1800
7645,28458.0400
7646,28326.5900
7647,28490.8300
7648,28389.5700
7649,28459.0300
7650,28476.4300
7651,28692.8000
7652,28697.4900
7653,28711.7600
7654,28159.0900
7655,28487.2400
7656,28305.8800
7657,28154.9700
7658,28302.8900
7659,28202.3800
7660,28438.8500
7661,28336.1900
7662,28245.5400
7663,28594.0600
7664,28518.6400
7665,28603.6100
7666,28596.8000
7667,28994.3400
7668,28907.6000
7669,29136.5700
7670,29120.9200
7671,29182.1800
7672,29152.1200
7673,28851.6900
7674,29018.7600
7675,29199.0400
7676,29818.0700
7677,30003.4900
7678,29866.3200
7679,29686.1900
7680,29680.8500
7681,29623.8300
7682,29177.3500
7683,29074.2400
7684,29138.2800
7685,28842.8000
7686,28224.8000
7687,28303.1900
7688,28639.8500
7689,28965.2900
7690,28793.8800
7691,29222.1000
7692,29166.3800
7693,28848.1100
7694,29050.4100
7695,29253.6600
7696,29234.0900
7697,29367.0600
7698,29578.0100
7699,29597.6600
7700,29863.7100
7701,29919.1500
7702,30515.3100
7703,30560.9500
7704,30736.4800
7705,30814.6400
7706,30899.5300
7707,31011.4100
7708,31073.7200
7709,31120.3900
7710,31412.5400
7711,31904.7500
7712,31983.4100
7713,32121.9400
7714,32254.8900
7715,32393.4100
7716,32930.7000
7717,32958.6900
7718,32654.4500
7719,33154.1200
7720,32966.8900
7721,32607.2900
7722,32887.2700
7723,32642.0900
7724,32601.7800
7725,32245.2200
7726,30595.4200
7727,30323.2000
7728,30451.2700
7729,29507.4200
7730,29459.6300
